Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
1555,0.1094,0.1406,0.0938,0.0312,0.2031,0.0625,0.0625,0.1719,0.1250,0.0000,0.0156,0.1094,0.0625,0.0781,0.0938,0.1094,0.0625,0.1406,0.0625,0.1406,0.0469,0.0312,0.0469,0.0156,0.0469,0.0156,0.0312,0.0469,0.0781,0.0781,0.0469,0.0625,0.0781,0.0938,0.0312,0.1094,0.0000,0.0000,0.0312,0.0000,0.0312,0.0000,0.0469,0.0625,0.1094,0.0312,0.0625,0.1562,0.1250,0.1250,0.0625,0.0469,0.1562,0.0469,0.0000,0.0781,0.1094,0.0156,0.0469,0.1406,0.1094,0.0938,0.1094,0.1562
1556,0.1719,0.0938,0.1406,0.0312,0.0781,0.1719,0.1094,0.1250,0.1562,0.0625,0.0938,0.0312,0.0156,0.0156,0.0469,0.0312,0.1094,0.1250,0.0781,0.0469,0.1250,0.0938,0.1094,0.0469,0.1562,0.0469,0.0156,0.1250,0.0781,0.0469,0.0312,0.0938,0.0781,0.1875,0.0781,0.0000,0.0938,0.0938,0.0938,0.0156,0.0156,0.1094,0.0469,0.0312,0.0625,0.0312,0.0625,0.0938,0.0625,0.0781,0.0469,0.0312,0.0625,0.0312,0.0312,0.0625,0.0156,0.0781,0.0469,0.0625,0.0625,0.0938,0.0625,0.0625
1557,0.0938,0.0938,0.0469,0.1719,0.1094,0.0156,0.0625,0.1094,0.0781,0.0312,0.0469,0.1250,0.1719,0.0469,0.0625,0.1250,0.1094,0.0156,0.0781,0.0938,0.0469,0.0312,0.0156,0.0156,0.0312,0.0469,0.0156,0.0625,0.0469,0.0625,0.0469,0.0781,0.0469,0.0938,0.0469,0.0469,0.0781,0.0156,0.0000,0.0312,0.0469,0.0312,0.0312,0.1094,0.1250,0.1094,0.1250,0.0781,0.1719,0.0938,0.1094,0.0938,0.0625,0.0469,0.0781,0.0781,0.0781,0.0156,0.1250,0.1250,0.1250,0.0469,0.1094,0.1250
1558,0.2812,0.1406,0.0469,0.1094,0.1875,0.0625,0.1406,0.0625,0.0781,0.0625,0.0312,0.0625,0.0625,0.0625,0.0469,0.0938,0.1719,0.1406,0.0781,0.0781,0.0469,0.0625,0.0156,0.0469,0.0469,0.1094,0.0469,0.0938,0.0938,0.0625,0.0312,0.1094,0.0469,0.0469,0.0625,0.0156,0.0625,0.0312,0.0625,0.1094,0.0312,0.0312,0.0312,0.0625,0.0469,0.1250,0.0156,0.0469,0.0625,0.1250,0.0469,0.0625,0.1719,0.0156,0.0781,0.0781,0.0156,0.0625,0.0469,0.0312,0.0938,0.0938,0.0625,0.0469
1559,0.2344,0.1719,0.0938,0.1406,0.0938,0.0781,0.0781,0.1719,0.1094,0.0312,0.0312,0.0469,0.0781,0.0625,0.0781,0.1094,0.1250,0.0938,0.0781,0.0469,0.0781,0.0156,0.0156,0.0469,0.0781,0.0156,0.0469,0.0781,0.0938,0.1406,0.0312,0.0469,0.1406,0.0781,0.0000,0.0312,0.0156,0.0000,0.0156,0.0312,0.0625,0.0000,0.0781,0.0469,0.1250,0.1094,0.0312,0.0469,0.1406,0.0781,0.0469,0.0938,0.1562,0.0625,0.1094,0.0625,0.0000,0.0156,0.0312,0.1562,0.0625,0.0781,0.0625,0.0781
1560,0.0625,0.0312,0.0938,0.0312,0.0781,0.0938,0.1250,0.0312,0.1094,0.1094,0.0781,0.0625,0.0469,0.0312,0.0625,0.0625,0.0625,0.0625,0.0938,0.0469,0.0781,0.1406,0.1406,0.0312,0.1719,0.0781,0.1562,0.0625,0.0469,0.0312,0.0312,0.0156,0.0625,0.1875,0.0625,0.0938,0.0781,0.0938,0.0938,0.0625,0.0625,0.0781,0.0781,0.1406,0.0312,0.1250,0.1562,0.0625,0.0312,0.0469,0.0938,0.0312,0.0469,0.0625,0.1094,0.0000,0.0625,0.0625,0.0469,0.1094,0.0781,0.0312,0.0312,0.0156
1561,0.1406,0.1406,0.0469,0.1094,0.1250,0.1094,0.0625,0.0781,0.0469,0.0000,0.0312,0.0938,0.0469,0.1406,0.0469,0.1250,0.1719,0.0781,0.0469,0.1250,0.1250,0.0156,0.0312,0.0156,0.0469,0.0156,0.0312,0.0312,0.0469,0.0469,0.0312,0.1406,0.0469,0.0938,0.0625,0.0469,0.0156,0.0156,0.0000,0.0000,0.0781,0.0000,0.0156,0.1094,0.0781,0.0938,0.0938,0.0938,0.0938,0.0625,0.0156,0.0625,0.1562,0.0469,0.0312,0.1719,0.0781,0.0156,0.1250,0.1250,0.0625,0.1250,0.1719,0.1562
1562,0.1094,0.1875,0.0156,0.0625,0.1719,0.1406,0.1250,0.1250,0.0469,0.0625,0.0312,0.0312,0.0312,0.0625,0.0156,0.1094,0.1562,0.1875,0.0625,0.0312,0.0938,0.0781,0.1250,0.0781,0.0625,0.0938,0.0781,0.0781,0.1406,0.0000,0.0781,0.0781,0.0625,0.0625,0.0469,0.0625,0.0625,0.1250,0.0312,0.0469,0.0938,0.0781,0.0000,0.0312,0.0625,0.0781,0.0312,0.0312,0.0469,0.1250,0.0469,0.0469,0.1094,0.0312,0.0312,0.0469,0.0312,0.0469,0.0938,0.0625,0.0312,0.0781,0.1094,0.0938
1563,0.1875,0.0938,0.0625,0.0781,0.0625,0.0938,0.0312,0.0781,0.0469,0.0312,0.0781,0.1406,0.0938,0.0469,0.1094,0.1094,0.0938,0.0469,0.0781,0.0781,0.0625,0.0156,0.0469,0.0469,0.0156,0.0469,0.0312,0.0938,0.0781,0.0312,0.0000,0.0938,0.0781,0.0625,0.0156,0.0312,0.0938,0.0000,0.0312,0.0156,0.0781,0.0156,0.0156,0.0938,0.0938,0.1250,0.0938,0.1562,0.0781,0.0469,0.1406,0.1719,0.0781,0.0625,0.0781,0.0625,0.0469,0.0469,0.0781,0.1406,0.1719,0.0781,0.1094,0.0938
1564,0.1250,0.0469,0.0938,0.1406,0.0625,0.0312,0.0625,0.0625,0.0625,0.0469,0.0625,0.1094,0.1094,0.0781,0.0781,0.1094,0.0781,0.0312,0.0625,0.0938,0.0938,0.0938,0.0000,0.0469,0.0156,0.0312,0.0312,0.0469,0.1094,0.0156,0.0312,0.1094,0.0156,0.0625,0.0469,0.0469,0.0469,0.0312,0.0469,0.0781,0.0312,0.0312,0.0312,0.0938,0.0625,0.0469,0.0781,0.1875,0.2031,0.0781,0.0781,0.0781,0.0625,0.0781,0.0156,0.0781,0.0625,0.0938,0.0625,0.1250,0.1562,0.0938,0.1562,0.1562
1565,0.1719,0.1250,0.0938,0.0781,0.1406,0.0625,0.0312,0.2031,0.1406,0.0000,0.0312,0.1094,0.0781,0.0469,0.0781,0.0938,0.0938,0.1250,0.0625,0.0781,0.0781,0.0469,0.0312,0.0312,0.0469,0.0312,0.0469,0.0781,0.0469,0.0938,0.0781,0.0781,0.0625,0.0625,0.0625,0.0781,0.0312,0.0156,0.0312,0.0156,0.0312,0.0156,0.0156,0.0156,0.1250,0.0938,0.0000,0.1094,0.1406,0.1094,0.0625,0.0625,0.1094,0.0625,0.1094,0.0469,0.0469,0.0469,0.0000,0.1250,0.1250,0.0938,0.0625,0.1875
1566,0.0938,0.0781,0.1562,0.1094,0.0781,0.0625,0.0781,0.0625,0.1094,0.0000,0.1094,0.1562,0.0625,0.0938,0.0156,0.0938,0.0625,0.0156,0.0781,0.0312,0.0469,0.0312,0.0469,0.0312,0.1094,0.0156,0.0781,0.1094,0.0625,0.0312,0.0156,0.0469,0.2031,0.1250,0.0469,0.0312,0.0312,0.0156,0.0000,0.0000,0.0938,0.0000,0.0625,0.1094,0.1094,0.1094,0.0938,0.1719,0.0938,0.0625,0.0938,0.0781,0.0312,0.0469,0.1875,0.0625,0.0938,0.0312,0.0156,0.1094,0.0938,0.0938,0.1250,0.0938
1567,0.3594,0.0781,0.0938,0.0938,0.0938,0.0469,0.1406,0.0625,0.0312,0.0781,0.0625,0.0781,0.0469,0.0469,0.0625,0.1094,0.0938,0.1250,0.0000,0.0469,0.0312,0.0312,0.1094,0.0000,0.0938,0.0625,0.1406,0.0469,0.0625,0.0625,0.0625,0.0312,0.1094,0.0781,0.1094,0.0312,0.0625,0.0469,0.0312,0.0781,0.1562,0.0469,0.0938,0.0781,0.0625,0.0625,0.0469,0.0781,0.0625,0.0469,0.0469,0.0938,0.0781,0.0469,0.0625,0.0781,0.0469,0.0312,0.0781,0.0469,0.0781,0.0938,0.0469,0.0938
1568,0.2969,0.0781,0.1719,0.1406,0.0781,0.0469,0.0938,0.0156,0.2188,0.0625,0.0156,0.1562,0.1875,0.0781,0.1250,0.1094,0.1094,0.0156,0.0625,0.0469,0.0625,0.0312,0.0156,0.0312,0.1094,0.0156,0.0156,0.0312,0.0625,0.0156,0.0156,0.0312,0.1875,0.0625,0.0938,0.1562,0.0312,0.0469,0.0000,0.0312,0.0781,0.0000,0.0469,0.0156,0.1250,0.0312,0.0312,0.0625,0.0938,0.0625,0.1250,0.1562,0.0625,0.0312,0.0625,0.0469,0.0938,0.0312,0.0625,0.0469,0.0625,0.0781,0.0625,0.0625
1569,0.1562,0.0469,0.1094,0.1875,0.0312,0.1562,0.0469,0.0312,0.0938,0.1406,0.0938,0.0625,0.1875,0.0469,0.0469,0.0469,0.1406,0.0625,0.0938,0.0312,0.1406,0.0312,0.0625,0.0625,0.0625,0.0469,0.0469,0.1094,0.0469,0.0156,0.0312,0.0781,0.0781,0.1094,0.0312,0.0000,0.1250,0.0625,0.1250,0.0312,0.0000,0.1094,0.0312,0.0781,0.0938,0.0781,0.0938,0.0469,0.1094,0.0469,0.1562,0.1094,0.0312,0.0469,0.0312,0.0625,0.0625,0.0469,0.0469,0.0625,0.0938,0.0312,0.0469,0.0625
1570,0.1719,0.1406,0.1875,0.1094,0.2031,0.0156,0.0625,0.0469,0.0781,0.0156,0.0312,0.2344,0.0938,0.0469,0.0625,0.0469,0.1406,0.1250,0.0312,0.0781,0.0156,0.0156,0.0312,0.0469,0.0312,0.0156,0.0469,0.0938,0.0469,0.0625,0.0312,0.0469,0.2031,0.0469,0.0312,0.0156,0.0312,0.0156,0.0156,0.0312,0.0625,0.0469,0.0156,0.0312,0.0938,0.1094,0.1406,0.1406,0.0938,0.0156,0.1094,0.0312,0.1250,0.0781,0.0781,0.0625,0.1250,0.0156,0.0625,0.1250,0.0156,0.1250,0.0938,0.0938
1571,0.3125,0.1250,0.1562,0.1406,0.0781,0.0938,0.0312,0.0625,0.0938,0.0312,0.0625,0.0938,0.1094,0.0625,0.0469,0.0469,0.1094,0.0156,0.0312,0.0312,0.0312,0.0312,0.0938,0.0312,0.0625,0.0156,0.0156,0.0938,0.0312,0.0156,0.0156,0.1406,0.1562,0.0156,0.0312,0.0625,0.0312,0.0000,0.0156,0.0312,0.0781,0.0000,0.0000,0.1094,0.0625,0.0469,0.1406,0.1875,0.1406,0.1094,0.0625,0.0312,0.0469,0.0625,0.0469,0.0781,0.0312,0.0312,0.1094,0.1406,0.1406,0.1094,0.1250,0.1406
1572,0.1094,0.1094,0.0312,0.0938,0.0469,0.0469,0.1562,0.0625,0.0156,0.0469,0.0938,0.0625,0.1406,0.0781,0.0781,0.0938,0.0312,0.0469,0.0469,0.0781,0.0781,0.0312,0.0781,0.0312,0.1250,0.1094,0.1094,0.0938,0.0625,0.0312,0.0469,0.0469,0.0156,0.1406,0.0781,0.0781,0.0312,0.0625,0.1250,0.0625,0.1250,0.0469,0.0312,0.1094,0.1094,0.0938,0.0469,0.0625,0.1875,0.0156,0.0781,0.1250,0.0469,0.0781,0.0781,0.0312,0.0469,0.0781,0.0781,0.0469,0.0938,0.0312,0.0781,0.0625
1573,0.1094,0.0625,0.0625,0.0312,0.0000,0.0781,0.0625,0.1406,0.0469,0.0469,0.0469,0.0781,0.0312,0.1094,0.0469,0.0312,0.0781,0.0156,0.0156,0.0625,0.0469,0.0469,0.1094,0.0469,0.0938,0.1719,0.1250,0.0469,0.1562,0.0469,0.0625,0.1250,0.0469,0.1094,0.0625,0.0156,0.0312,0.0781,0.1562,0.0625,0.0469,0.0625,0.0156,0.1719,0.0625,0.1406,0.1094,0.0469,0.0312,0.0938,0.0781,0.0938,0.0938,0.0469,0.1094,0.1406,0.0469,0.0469,0.1094,0.0625,0.0469,0.0938,0.0625,0.0781
1574,0.2969,0.1094,0.0781,0.1562,0.0781,0.0469,0.1094,0.0469,0.0000,0.0625,0.0312,0.0625,0.1406,0.0469,0.0469,0.1875,0.1406,0.0312,0.0000,0.0469,0.0000,0.0156,0.0469,0.0781,0.1250,0.0469,0.0312,0.0781,0.1094,0.0000,0.0625,0.0469,0.0938,0.0156,0.0469,0.1094,0.0625,0.0312,0.0312,0.0469,0.0625,0.0312,0.0000,0.0156,0.0625,0.0469,0.0000,0.1250,0.1094,0.1094,0.0312,0.1250,0.0781,0.0469,0.0938,0.0469,0.0781,0.0312,0.0469,0.0781,0.0625,0.1719,0.1250,0.3125
1575,0.1094,0.0781,0.0312,0.1250,0.0781,0.0781,0.0781,0.0781,0.1094,0.0000,0.0625,0.1406,0.1250,0.0156,0.0469,0.2031,0.0781,0.0625,0.0625,0.0625,0.0781,0.0312,0.0469,0.0312,0.0156,0.0312,0.0156,0.0938,0.0312,0.0000,0.0469,0.1250,0.0625,0.0781,0.0625,0.0469,0.0469,0.0000,0.0000,0.0625,0.0469,0.0625,0.0312,0.0312,0.0938,0.0781,0.0781,0.1250,0.0938,0.0938,0.1562,0.1562,0.0625,0.0781,0.0312,0.0312,0.0781,0.0156,0.0625,0.1094,0.2500,0.1094,0.0938,0.1875
1576,0.2344,0.1719,0.1094,0.1406,0.0938,0.0781,0.0469,0.0781,0.1406,0.0312,0.0312,0.1406,0.1094,0.0781,0.0469,0.1250,0.1094,0.0469,0.0312,0.0625,0.1094,0.0312,0.0156,0.0312,0.0781,0.0156,0.0312,0.0312,0.0469,0.0156,0.0000,0.1094,0.1719,0.0312,0.0781,0.0312,0.0000,0.0312,0.0000,0.0156,0.0312,0.0000,0.0000,0.0938,0.0938,0.0469,0.0781,0.1406,0.1250,0.0469,0.1250,0.1250,0.0469,0.0469,0.0938,0.0469,0.0625,0.0000,0.0625,0.0938,0.1719,0.0938,0.0938,0.1875
1577,0.0938,0.0781,0.0625,0.1094,0.1406,0.0469,0.0625,0.0469,0.0781,0.0312,0.0312,0.0938,0.0781,0.0938,0.1250,0.0938,0.0625,0.0781,0.0625,0.1406,0.0781,0.0312,0.0312,0.0312,0.0469,0.0469,0.0625,0.1250,0.0625,0.0469,0.0781,0.0312,0.0938,0.0781,0.0156,0.0312,0.0312,0.0625,0.0781,0.0469,0.0625,0.0469,0.0156,0.0469,0.1250,0.1094,0.0625,0.1094,0.0938,0.0625,0.0938,0.0938,0.0938,0.0312,0.1094,0.0938,0.0312,0.0938,0.0625,0.1406,0.0781,0.0781,0.0781,0.1562
1578,0.1250,0.0625,0.1875,0.0781,0.0625,0.0781,0.0469,0.0625,0.1875,0.0000,0.0625,0.2188,0.0781,0.0312,0.1406,0.0781,0.0625,0.0469,0.0156,0.1094,0.0469,0.0469,0.0469,0.0312,0.0156,0.0156,0.0469,0.0469,0.0625,0.0469,0.0156,0.0781,0.1562,0.0625,0.1250,0.0312,0.0156,0.0000,0.0000,0.0469,0.0625,0.0000,0.0312,0.0938,0.1562,0.1094,0.1250,0.0938,0.1094,0.0625,0.1406,0.1094,0.1094,0.0469,0.0312,0.0625,0.1094,0.0469,0.0469,0.1250,0.1250,0.0625,0.0625,0.0938
1579,0.0312,0.1094,0.0156,0.0312,0.0469,0.1406,0.1562,0.0938,0.0312,0.0938,0.0938,0.0312,0.0625,0.0312,0.0156,0.0625,0.0625,0.0469,0.0938,0.1094,0.1094,0.1094,0.1562,0.0625,0.1094,0.1094,0.1250,0.1875,0.0625,0.0938,0.0625,0.0312,0.0156,0.1562,0.0469,0.0000,0.1250,0.1719,0.0938,0.0781,0.0625,0.1875,0.0625,0.0312,0.1562,0.0312,0.0469,0.0312,0.0781,0.1250,0.0781,0.0312,0.0469,0.0156,0.1250,0.0156,0.0156,0.0781,0.0625,0.0156,0.0312,0.0469,0.0469,0.0000
1580,0.0625,0.0938,0.0781,0.1094,0.0625,0.1250,0.0312,0.0781,0.0781,0.0156,0.0312,0.0781,0.0625,0.0938,0.0781,0.0625,0.1094,0.0312,0.0312,0.0469,0.0625,0.0000,0.0469,0.0469,0.0312,0.0469,0.0469,0.0625,0.0625,0.0781,0.0625,0.1406,0.0781,0.0312,0.0625,0.0938,0.0156,0.0000,0.0469,0.0469,0.0938,0.0000,0.0781,0.1250,0.0625,0.0469,0.1406,0.1562,0.0938,0.1406,0.0312,0.0469,0.0781,0.0312,0.0625,0.1719,0.0625,0.0469,0.1406,0.1406,0.1250,0.1250,0.1094,0.1562
1581,0.1719,0.1406,0.0938,0.1719,0.1406,0.0781,0.1250,0.0625,0.0938,0.0000,0.0312,0.0938,0.1250,0.0469,0.0938,0.1562,0.0938,0.1094,0.0312,0.0781,0.0625,0.0156,0.0156,0.0469,0.0469,0.0156,0.0469,0.0781,0.0625,0.0156,0.0469,0.0625,0.1562,0.0781,0.0156,0.0469,0.0156,0.0000,0.0000,0.0156,0.0469,0.0156,0.0156,0.0469,0.0938,0.0781,0.0156,0.1406,0.1406,0.0781,0.0781,0.1250,0.0938,0.0469,0.0469,0.0625,0.1094,0.0000,0.0312,0.1250,0.1406,0.1094,0.1094,0.1562
1582,0.0000,0.1094,0.0625,0.0469,0.0781,0.1094,0.0312,0.1406,0.0781,0.0469,0.0938,0.0156,0.0625,0.0625,0.0312,0.0312,0.0469,0.0625,0.0938,0.0469,0.0625,0.0312,0.0938,0.0625,0.1094,0.0938,0.1562,0.0469,0.0625,0.0781,0.1562,0.0781,0.0938,0.0938,0.0469,0.0469,0.0469,0.0781,0.2031,0.0625,0.0625,0.0781,0.0312,0.1719,0.0625,0.1094,0.0781,0.0625,0.0781,0.0938,0.0312,0.0312,0.0625,0.0312,0.0781,0.1094,0.0312,0.1719,0.0625,0.0781,0.0625,0.0312,0.0781,0.0469
1583,0.2188,0.1250,0.0938,0.2188,0.1719,0.0469,0.0625,0.0781,0.0781,0.0156,0.0312,0.0781,0.1250,0.0781,0.0625,0.1250,0.1562,0.0938,0.0312,0.0469,0.0625,0.0156,0.0156,0.0312,0.0156,0.0469,0.0000,0.1094,0.0312,0.0156,0.0938,0.0312,0.1250,0.0469,0.0156,0.0469,0.0312,0.0156,0.0156,0.0156,0.0312,0.0000,0.0156,0.0625,0.1094,0.0469,0.0781,0.1719,0.1562,0.0781,0.0625,0.0781,0.0625,0.0469,0.0781,0.0469,0.1094,0.0156,0.0625,0.1562,0.1094,0.0938,0.1250,0.1719
1584,0.1250,0.0469,0.0938,0.0938,0.0469,0.0469,0.0312,0.0938,0.0625,0.1250,0.1094,0.0781,0.0625,0.0625,0.0781,0.0781,0.0625,0.0312,0.1094,0.0938,0.0781,0.0312,0.0625,0.0156,0.0625,0.0312,0.0938,0.0312,0.0625,0.0469,0.0625,0.0938,0.1250,0.0312,0.0781,0.0469,0.0781,0.0781,0.0469,0.0938,0.0781,0.0781,0.0000,0.1719,0.1094,0.0625,0.0781,0.0938,0.0469,0.1094,0.0781,0.0469,0.0938,0.0469,0.0781,0.0625,0.0781,0.0625,0.1250,0.0625,0.0469,0.1094,0.1094,0.0781
1585,0.0156,0.0312,0.0156,0.0000,0.0312,0.0469,0.1406,0.0469,0.0156,0.0938,0.0625,0.0781,0.0312,0.0156,0.0312,0.0312,0.0156,0.0469,0.0469,0.0469,0.0156,0.0312,0.1875,0.0625,0.0938,0.1562,0.1562,0.1719,0.1875,0.0781,0.0781,0.0469,0.0000,0.0938,0.0469,0.0156,0.0312,0.0938,0.1406,0.2344,0.0469,0.1875,0.0625,0.1094,0.0625,0.1406,0.1406,0.0781,0.0312,0.0938,0.1250,0.0469,0.0781,0.1250,0.1094,0.0469,0.0000,0.0781,0.1250,0.0625,0.0156,0.1250,0.0156,0.0156
1586,0.1406,0.0781,0.0156,0.1094,0.1719,0.0469,0.0781,0.0625,0.0000,0.0156,0.0156,0.1094,0.0469,0.0938,0.1250,0.1094,0.0781,0.1094,0.0469,0.1406,0.0781,0.0469,0.0312,0.0312,0.0469,0.0156,0.0625,0.1562,0.0469,0.0156,0.0938,0.0469,0.0781,0.0938,0.0000,0.0312,0.0312,0.0625,0.0625,0.0469,0.0469,0.0625,0.0625,0.0469,0.1250,0.1094,0.1094,0.0938,0.0312,0.0781,0.0781,0.0938,0.0938,0.0312,0.1094,0.0625,0.1094,0.1094,0.0781,0.1250,0.0625,0.0781,0.0938,0.1250
1587,0.3750,0.0781,0.1406,0.1406,0.0625,0.0156,0.0781,0.0938,0.1094,0.0312,0.0469,0.0625,0.1250,0.0625,0.0938,0.1094,0.0625,0.0000,0.0000,0.0938,0.0000,0.0000,0.0000,0.0469,0.1094,0.0000,0.0156,0.0312,0.0781,0.0156,0.0312,0.0938,0.2031,0.0312,0.0625,0.0625,0.0156,0.0000,0.0469,0.0000,0.0781,0.0000,0.0000,0.0312,0.0156,0.0156,0.0000,0.1719,0.0938,0.1250,0.0469,0.0938,0.0781,0.0312,0.0312,0.0938,0.0625,0.0312,0.0469,0.0781,0.1406,0.1406,0.0938,0.5625
1588,0.0000,0.0625,0.0312,0.0000,0.0625,0.1094,0.1250,0.0312,0.0781,0.1250,0.0938,0.1094,0.0000,0.0156,0.0469,0.0156,0.0000,0.0625,0.1406,0.0469,0.0781,0.0469,0.2188,0.0781,0.0781,0.1406,0.1719,0.0781,0.0625,0.0469,0.0625,0.0781,0.0469,0.0938,0.0938,0.0156,0.0781,0.1875,0.1094,0.1250,0.0938,0.1719,0.0312,0.1094,0.1406,0.0938,0.0938,0.0312,0.0469,0.1094,0.1250,0.0156,0.0312,0.0781,0.0156,0.0312,0.0000,0.0625,0.1094,0.0625,0.0938,0.0000,0.0312,0.0625
1589,0.0625,0.0938,0.0469,0.1094,0.0938,0.0938,0.0312,0.0625,0.0625,0.0156,0.0625,0.0312,0.0781,0.0625,0.1094,0.1250,0.0781,0.0312,0.0469,0.0781,0.0781,0.0000,0.0469,0.0625,0.0625,0.0312,0.0938,0.0781,0.0312,0.0625,0.0312,0.1094,0.0625,0.1094,0.0312,0.0625,0.0156,0.0469,0.0000,0.0469,0.0781,0.0312,0.0469,0.0938,0.0625,0.0781,0.0469,0.1719,0.1094,0.0312,0.0469,0.1250,0.0469,0.0469,0.2031,0.0625,0.0625,0.0312,0.0469,0.1562,0.1406,0.1562,0.1094,0.2656
1590,0.1719,0.0781,0.1094,0.1094,0.1094,0.0781,0.0469,0.0781,0.1250,0.0469,0.0469,0.1094,0.1250,0.0781,0.0156,0.1406,0.0938,0.0625,0.1094,0.0781,0.0469,0.0156,0.0312,0.0469,0.0469,0.0000,0.0312,0.0938,0.0781,0.0625,0.0156,0.0781,0.0938,0.0781,0.0312,0.0781,0.0312,0.0156,0.0469,0.0156,0.0625,0.0156,0.0469,0.0781,0.0938,0.0938,0.1250,0.0625,0.0938,0.1094,0.0781,0.0938,0.1562,0.0312,0.0469,0.0938,0.0469,0.0469,0.0781,0.0938,0.0781,0.0938,0.1094,0.1094
1591,0.0938,0.0469,0.0625,0.1562,0.0938,0.0312,0.0469,0.1406,0.0156,0.0000,0.0781,0.0469,0.0312,0.1562,0.0938,0.1094,0.0938,0.0938,0.0312,0.0938,0.0469,0.0156,0.0000,0.0312,0.0625,0.0312,0.0000,0.1875,0.0469,0.0312,0.0625,0.1406,0.0938,0.0781,0.0156,0.0625,0.0469,0.0156,0.0156,0.0000,0.1094,0.0156,0.0312,0.0312,0.0938,0.1406,0.0781,0.0938,0.0781,0.0781,0.0312,0.0781,0.1250,0.0312,0.2188,0.1094,0.0781,0.0312,0.0781,0.1406,0.0938,0.1562,0.0938,0.1719
1592,0.0469,0.0312,0.0312,0.0156,0.0625,0.0781,0.0781,0.1094,0.0156,0.0625,0.0625,0.1250,0.0312,0.0000,0.0625,0.0469,0.0312,0.0469,0.0781,0.0625,0.0312,0.0469,0.1094,0.1094,0.1250,0.1094,0.1406,0.0938,0.0625,0.0625,0.0938,0.1094,0.0469,0.1406,0.0625,0.0312,0.0938,0.1406,0.1250,0.0781,0.0938,0.1719,0.1094,0.0469,0.0625,0.1406,0.0469,0.0625,0.0000,0.1094,0.0781,0.0312,0.0312,0.0312,0.1562,0.0469,0.0469,0.0938,0.1094,0.0469,0.0625,0.0625,0.0938,0.0625
1593,0.0938,0.1094,0.0781,0.1562,0.0469,0.0625,0.0625,0.0781,0.1406,0.0156,0.0469,0.1406,0.1094,0.0938,0.0312,0.2031,0.0625,0.0156,0.0469,0.0781,0.0625,0.0000,0.0000,0.0469,0.0000,0.0156,0.0469,0.0781,0.0938,0.0469,0.0469,0.0625,0.0938,0.0781,0.0781,0.0469,0.0156,0.0000,0.0156,0.0312,0.0781,0.0000,0.0156,0.0781,0.1094,0.0625,0.0469,0.1406,0.1875,0.0625,0.1406,0.1406,0.0781,0.0469,0.0625,0.0938,0.0781,0.0312,0.0625,0.0625,0.2188,0.0781,0.1094,0.1719
1594,0.1562,0.1250,0.0781,0.0938,0.0938,0.0781,0.0312,0.0938,0.1250,0.0156,0.0469,0.0938,0.0781,0.1094,0.0781,0.1250,0.0781,0.0781,0.0625,0.0781,0.0469,0.0156,0.0312,0.0156,0.0312,0.0000,0.0312,0.0625,0.0469,0.0469,0.0938,0.0781,0.0938,0.0156,0.0469,0.1406,0.0156,0.0000,0.0000,0.0625,0.0469,0.0312,0.0156,0.1094,0.0938,0.0938,0.1250,0.1094,0.1250,0.0781,0.0938,0.0625,0.1406,0.0156,0.0625,0.0938,0.0938,0.0312,0.1094,0.1562,0.1406,0.0625,0.1094,0.0938
1595,0.0938,0.1094,0.0156,0.0938,0.1406,0.0938,0.0625,0.0938,0.0938,0.0000,0.0625,0.0312,0.0625,0.1562,0.0781,0.1250,0.0625,0.1719,0.0312,0.1406,0.1094,0.0469,0.0312,0.0469,0.0312,0.0000,0.0469,0.1094,0.0625,0.1250,0.0156,0.0625,0.0625,0.0625,0.0938,0.0625,0.0000,0.0000,0.0000,0.0156,0.0938,0.0156,0.0469,0.0938,0.0781,0.1250,0.0312,0.0781,0.0781,0.0469,0.0469,0.1250,0.1562,0.0938,0.0938,0.1094,0.0625,0.0000,0.0938,0.0781,0.0938,0.0625,0.1094,0.1719
1596,0.0312,0.1094,0.0625,0.0469,0.0625,0.0469,0.0781,0.0625,0.0312,0.0781,0.1094,0.0781,0.0312,0.0312,0.0156,0.0469,0.0938,0.0312,0.0156,0.0000,0.0625,0.0312,0.1094,0.0469,0.1406,0.1094,0.1875,0.1719,0.0938,0.0312,0.0156,0.0625,0.1094,0.0625,0.0938,0.0000,0.0156,0.0938,0.2656,0.0312,0.0938,0.1562,0.0781,0.1406,0.0781,0.1875,0.0625,0.0938,0.0156,0.0469,0.1094,0.0781,0.0156,0.0781,0.1562,0.0625,0.0000,0.0625,0.0938,0.0312,0.0469,0.0625,0.0938,0.0469
